                          ----	 -----	                ------	 -----	             more_ids	  no	               idList


                             ]	    53	                TK_SQR	 ------	             more_ids	 yes	                 ----


                          ----	 -----	                ------	 -----	               idList	  no	             more_ids


                             ]	    53	                TK_SQR	 ------	       optionalReturn	 yes	                 ----


                             ;	    53	                TK_SEM	 ------	           returnStmt	 yes	                 ----


                           end	    55	                TK_END	 ------	             function	 yes	                 ----


                          ----	 -----	                ------	 -----	       otherFunctions	  no	       otherFunctions


                         _main	    59	               TK_MAIN	 ------	       otherFunctions	 yes	                 ----


                          ----	 -----	                ------	 -----	       otherFunctions	  no	       otherFunctions


                        ------	 -----	                 -----	 ------	                 ROOT	  no	                 ----


                         _main	    59	               TK_MAIN	 ------	         mainFunction	 yes	                 ----


                          ----	 -----	                ------	 -----	              program	  no	         mainFunction


                        record	    61	             TK_RECORD	 ------	       typeDefinition	 yes	                 ----


                          ----	 -----	                ------	 -----	      typeDefinitions	  no	       typeDefinition


                         #rrec	    61	           TK_RECORDID	 ------	       typeDefinition	 yes	                 ----


                          type	    63	               TK_TYPE	 ------	      fieldDefinition	 yes	                 ----


                          ----	 -----	                ------	 -----	     fieldDefinitions	  no	      fieldDefinition


                           int	    63	                TK_INT	 ------	    primitiveDatatype	 yes	                 ----


                          ----	 -----	                ------	 -----	      fieldDefinition	  no	    primitiveDatatype


                             :	    63	              TK_COLON	 ------	      fieldDefinition	 yes	                 ----


                           len	    63	            TK_FIELDID	 ------	      fieldDefinition	 yes	                 ----


                             ;	    63	                TK_SEM	 ------	      fieldDefinition	 yes	                 ----


                          ----	 -----	                ------	 -----	       typeDefinition	  no	     fieldDefinitions


                          type	    65	               TK_TYPE	 ------	      fieldDefinition	 yes	                 ----


                          ----	 -----	                ------	 -----	     fieldDefinitions	  no	      fieldDefinition


                           int	    65	                TK_INT	 ------	    primitiveDatatype	 yes	                 ----


                          ----	 -----	                ------	 -----	      fieldDefinition	  no	    primitiveDatatype


                             :	    65	              TK_COLON	 ------	      fieldDefinition	 yes	                 ----


                        height	    65	            TK_FIELDID	 ------	      fieldDefinition	 yes	                 ----


                             ;	    65	                TK_SEM	 ------	      fieldDefinition	 yes	                 ----


                     endrecord	    67	          TK_ENDRECORD	 ------	           moreFields	 yes	                 ----


                          ----	 -----	                ------	 -----	     fieldDefinitions	  no	           moreFields


                     endrecord	    67	          TK_ENDRECORD	 ------	       typeDefinition	 yes	                 ----


                             ;	    67	                TK_SEM	 ------	       typeDefinition	 yes	                 ----


                          ----	 -----	                ------	 -----	                stmts	  no	      typeDefinitions


                          type	    69	               TK_TYPE	 ------	      typeDefinitions	 yes	                 ----


                          ----	 -----	                ------	 -----	      typeDefinitions	  no	      typeDefinitions


                          ----	 -----	                ------	 -----	         mainFunction	  no	                stmts


                          type	    69	               TK_TYPE	 ------	          declaration	 yes	                 ----


                          ----	 -----	                ------	 -----	         declarations	  no	          declaration


                        record	    69	             TK_RECORD	 ------	  constructedDatatype	 yes	                 ----


                          ----	 -----	                ------	 -----	             dataType	  no	  constructedDatatype


                         #rrec	    69	           TK_RECORDID	 ------	  constructedDatatype	 yes	                 ----


                          ----	 -----	                ------	 -----	          declaration	  no	             dataType


                             :	    69	              TK_COLON	 ------	          declaration	 yes	                 ----


                            b2	    69	                 TK_ID	 ------	          declaration	 yes	                 ----


                             ;	    69	                TK_SEM	 ------	        global_or_not	 yes	                 ----


                          ----	 -----	                ------	 -----	          declaration	  no	        global_or_not


                             ;	    69	                TK_SEM	 ------	          declaration	 yes	                 ----


                          ----	 -----	                ------	 -----	                stmts	  no	         declarations


                          type	    71	               TK_TYPE	 ------	          declaration	 yes	                 ----


                          ----	 -----	                ------	 -----	         declarations	  no	          declaration


                        record	    71	             TK_RECORD	 ------	  constructedDatatype	 yes	                 ----


                          ----	 -----	                ------	 -----	             dataType	  no	  constructedDatatype


                         #rrec	    71	           TK_RECORDID	 ------	  constructedDatatype	 yes	                 ----


                          ----	 -----	                ------	 -----	          declaration	  no	             dataType


                             :	    71	              TK_COLON	 ------	          declaration	 yes	                 ----


                           d5b	    71	                 TK_ID	 ------	          declaration	 yes	                 ----


                             :	    71	              TK_COLON	 ------	        global_or_not	 yes	                 ----


                          ----	 -----	                ------	 -----	          declaration	  no	        global_or_not


                        global	    71	             TK_GLOBAL	 ------	        global_or_not	 yes	                 ----


                             ;	    71	                TK_SEM	 ------	          declaration	 yes	                 ----


                          ----	 -----	                ------	 -----	         declarations	  no	         declarations


                            b2	    75	                 TK_ID	 ------	         declarations	 yes	                 ----


                          ----	 -----	                ------	 -----	         declarations	  no	         declarations


                            b2	    75	                 TK_ID	 ------	        singleOrRecId	 yes	                 ----


                          ----	 -----	                ------	 -----	       assignmentStmt	  no	        singleOrRecId


                             .	    75	                TK_DOT	 ------	               new_24	 yes	                 ----


                          ----	 -----	                ------	 -----	        singleOrRecId	  no	               new_24


                           len	    75	            TK_FIELDID	 ------	               new_24	 yes	                 ----


                          ----	 -----	                ------	 -----	                 stmt	  no	       assignmentStmt


                          <---	    75	           TK_ASSIGNOP	 ------	       assignmentStmt	 yes	                 ----


                             5	    75	                TK_NUM	 ------	                  all	 yes	                 ----


                          ----	 -----	                ------	 -----	               factor	  no	                  all


                          ----	 -----	                ------	 -----	                 term	  no	               factor


                          ----	 -----	                ------	 -----	 arithmeticExpression	  no	                 term


                             ;	    75	                TK_SEM	 ------	            termPrime	 yes	                 ----


                          ----	 -----	                ------	 -----	                 term	  no	            termPrime


                          ----	 -----	                ------	 -----	       assignmentStmt	  no	 arithmeticExpression


                             ;	    75	                TK_SEM	 ------	             expPrime	 yes	                 ----


                          ----	 -----	                ------	 -----	 arithmeticExpression	  no	             expPrime


                             ;	    75	                TK_SEM	 ------	       assignmentStmt	 yes	                 ----


                          ----	 -----	                ------	 -----	           otherStmts	  no	                 stmt


                          ----	 -----	                ------	 -----	                stmts	  no	           otherStmts


                            b2	    77	                 TK_ID	 ------	        singleOrRecId	 yes	                 ----


                          ----	 -----	                ------	 -----	       assignmentStmt	  no	        singleOrRecId


                             .	    77	                TK_DOT	 ------	               new_24	 yes	                 ----


                          ----	 -----	                ------	 -----	        singleOrRecId	  no	               new_24


                        height	    77	            TK_FIELDID	 ------	               new_24	 yes	                 ----


                          ----	 -----	                ------	 -----	                 stmt	  no	       assignmentStmt


                          <---	    77	           TK_ASSIGNOP	 ------	       assignmentStmt	 yes	                 ----


                             7	    77	                TK_NUM	 ------	                  all	 yes	                 ----


                          ----	 -----	                ------	 -----	               factor	  no	                  all


                          ----	 -----	                ------	 -----	                 term	  no	               factor


                          ----	 -----	                ------	 -----	 arithmeticExpression	  no	                 term


                             ;	    77	                TK_SEM	 ------	            termPrime	 yes	                 ----


                          ----	 -----	                ------	 -----	                 term	  no	            termPrime


                          ----	 -----	                ------	 -----	       assignmentStmt	  no	 arithmeticExpression


                             ;	    77	                TK_SEM	 ------	             expPrime	 yes	                 ----


                          ----	 -----	                ------	 -----	 arithmeticExpression	  no	             expPrime


                             ;	    77	                TK_SEM	 ------	       assignmentStmt	 yes	                 ----


                          ----	 -----	                ------	 -----	           otherStmts	  no	                 stmt


                          ----	 -----	                ------	 -----	           otherStmts	  no	           otherStmts


                           d5b	    79	                 TK_ID	 ------	        singleOrRecId	 yes	                 ----


                          ----	 -----	                ------	 -----	       assignmentStmt	  no	        singleOrRecId


                             .	    79	                TK_DOT	 ------	               new_24	 yes	                 ----


                          ----	 -----	                ------	 -----	        singleOrRecId	  no	               new_24


                           len	    79	            TK_FIELDID	 ------	               new_24	 yes	                 ----


                          ----	 -----	                ------	 -----	                 stmt	  no	       assignmentStmt


                          <---	    79	           TK_ASSIGNOP	 ------	       assignmentStmt	 yes	                 ----


                         10.56	    79	               TK_RNUM	 ------	                  all	 yes	                 ----


                          ----	 -----	                ------	 -----	               factor	  no	                  all


                          ----	 -----	                ------	 -----	                 term	  no	               factor


                          ----	 -----	                ------	 -----	 arithmeticExpression	  no	                 term


                             ;	    79	                TK_SEM	 ------	            termPrime	 yes	                 ----


                          ----	 -----	                ------	 -----	                 term	  no	            termPrime


                          ----	 -----	                ------	 -----	       assignmentStmt	  no	 arithmeticExpression


                             ;	    79	                TK_SEM	 ------	             expPrime	 yes	                 ----


                          ----	 -----	                ------	 -----	 arithmeticExpression	  no	             expPrime


                             ;	    79	                TK_SEM	 ------	       assignmentStmt	 yes	                 ----


                          ----	 -----	                ------	 -----	           otherStmts	  no	                 stmt


                          ----	 -----	                ------	 -----	           otherStmts	  no	           otherStmts


                           d5b	    81	                 TK_ID	 ------	        singleOrRecId	 yes	                 ----


                          ----	 -----	                ------	 -----	       assignmentStmt	  no	        singleOrRecId


                             .	    81	                TK_DOT	 ------	               new_24	 yes	                 ----


                          ----	 -----	                ------	 -----	        singleOrRecId	  no	               new_24


                        height	    81	            TK_FIELDID	 ------	               new_24	 yes	                 ----


                          ----	 -----	                ------	 -----	                 stmt	  no	       assignmentStmt


                          <---	    81	           TK_ASSIGNOP	 ------	       assignmentStmt	 yes	                 ----


                            20	    81	                TK_NUM	 ------	                  all	 yes	                 ----


                          ----	 -----	                ------	 -----	               factor	  no	                  all


                          ----	 -----	                ------	 -----	                 term	  no	               factor


                          ----	 -----	                ------	 -----	 arithmeticExpression	  no	                 term


                             ;	    81	                TK_SEM	 ------	            termPrime	 yes	                 ----


                          ----	 -----	                ------	 -----	                 term	  no	            termPrime


                          ----	 -----	                ------	 -----	       assignmentStmt	  no	 arithmeticExpression


                             ;	    81	                TK_SEM	 ------	             expPrime	 yes	                 ----


                          ----	 -----	                ------	 -----	 arithmeticExpression	  no	             expPrime


                             ;	    81	                TK_SEM	 ------	       assignmentStmt	 yes	                 ----


                          ----	 -----	                ------	 -----	           otherStmts	  no	                 stmt


                          ----	 -----	                ------	 -----	           otherStmts	  no	           otherStmts


                             [	    83	                TK_SQL	 ------	     outputParameters	 yes	                 ----


                          ----	 -----	                ------	 -----	          funCallStmt	  no	     outputParameters


                            b2	    83	                 TK_ID	 ------	               idList	 yes	                 ----


                          ----	 -----	                ------	 -----	     outputParameters	  no	               idList


                             ,	    83	              TK_COMMA	 ------	             more_ids	 yes	                 ----


                          ----	 -----	                ------	 -----	               idList	  no	             more_ids


                            c2	    83	                 TK_ID	 ------	               idList	 yes	                 ----


                          ----	 -----	                ------	 -----	             more_ids	  no	               idList


                             ]	    83	                TK_SQR	 ------	             more_ids	 yes	                 ----


                          ----	 -----	                ------	 -----	               idList	  no	             more_ids


                             ]	    83	                TK_SQR	 ------	     outputParameters	 yes	                 ----


                          <---	    83	           TK_ASSIGNOP	 ------	     outputParameters	 yes	                 ----


                          ----	 -----	                ------	 -----	                 stmt	  no	          funCallStmt


                          call	    83	               TK_CALL	 ------	          funCallStmt	 yes	                 ----


                      _swprecs	    83	              TK_FUNID	 ------	          funCallStmt	 yes	                 ----


                          with	    83	               TK_WITH	 ------	          funCallStmt	 yes	                 ----


                    parameters	    83	         TK_PARAMETERS	 ------	          funCallStmt	 yes	                 ----


                             [	    83	                TK_SQL	 ------	      inputParameters	 yes	                 ----


                          ----	 -----	                ------	 -----	          funCallStmt	  no	      inputParameters


                            b2	    83	                 TK_ID	 ------	               idList	 yes	                 ----


                          ----	 -----	                ------	 -----	      inputParameters	  no	               idList


                             ,	    83	              TK_COMMA	 ------	             more_ids	 yes	                 ----


                          ----	 -----	                ------	 -----	               idList	  no	             more_ids


                           d5b	    83	                 TK_ID	 ------	               idList	 yes	                 ----


                          ----	 -----	                ------	 -----	             more_ids	  no	               idList


                             ]	    83	                TK_SQR	 ------	             more_ids	 yes	                 ----


                          ----	 -----	                ------	 -----	               idList	  no	             more_ids


                             ]	    83	                TK_SQR	 ------	      inputParameters	 yes	                 ----


                             ;	    83	                TK_SEM	 ------	          funCallStmt	 yes	                 ----


                          ----	 -----	                ------	 -----	           otherStmts	  no	                 stmt


                          ----	 -----	                ------	 -----	           otherStmts	  no	           otherStmts


                         write	    85	              TK_WRITE	 ------	               ioStmt	 yes	                 ----


                          ----	 -----	                ------	 -----	                 stmt	  no	               ioStmt


                             (	    85	                 TK_OP	 ------	               ioStmt	 yes	                 ----


                            b2	    85	                 TK_ID	 ------	               allVar	 yes	                 ----


                          ----	 -----	                ------	 -----	               ioStmt	  no	               allVar


                             )	    85	                 TK_CL	 ------	                  var	 yes	                 ----


                          ----	 -----	                ------	 -----	               allVar	  no	                  var


                             )	    85	                 TK_CL	 ------	               ioStmt	 yes	                 ----


                             ;	    85	                TK_SEM	 ------	               ioStmt	 yes	                 ----


                          ----	 -----	                ------	 -----	           otherStmts	  no	                 stmt


                          ----	 -----	                ------	 -----	           otherStmts	  no	           otherStmts


                         write	    87	              TK_WRITE	 ------	               ioStmt	 yes	                 ----


                          ----	 -----	                ------	 -----	                 stmt	  no	               ioStmt


                             (	    87	                 TK_OP	 ------	               ioStmt	 yes	                 ----


                            c2	    87	                 TK_ID	 ------	               allVar	 yes	                 ----


                          ----	 -----	                ------	 -----	               ioStmt	  no	               allVar


                             )	    87	                 TK_CL	 ------	                  var	 yes	                 ----


                          ----	 -----	                ------	 -----	               allVar	  no	                  var


                             )	    87	                 TK_CL	 ------	               ioStmt	 yes	                 ----


                             ;	    87	                TK_SEM	 ------	               ioStmt	 yes	                 ----


                          ----	 -----	                ------	 -----	           otherStmts	  no	                 stmt


                          ----	 -----	                ------	 -----	           otherStmts	  no	           otherStmts


                        return	    89	             TK_RETURN	 ------	           otherStmts	 yes	                 ----


                          ----	 -----	                ------	 -----	           otherStmts	  no	           otherStmts


                        return	    89	             TK_RETURN	 ------	           returnStmt	 yes	                 ----


                          ----	 -----	                ------	 -----	                stmts	  no	           returnStmt


                             ;	    89	                TK_SEM	 ------	       optionalReturn	 yes	                 ----


                          ----	 -----	                ------	 -----	           returnStmt	  no	       optionalReturn


                             ;	    89	                TK_SEM	 ------	           returnStmt	 yes	                 ----


                           end	    91	                TK_END	 ------	         mainFunction	 yes	                 ----


